image_lien,nom,adresse,prix
https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-golden-shaded-4268857,Chat persan chinchilla golden shaded,"Sicap Liberté, Dakar, Sénégal",500000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4268218,Perruches ondulées,"Dieuppeul-Derklé, Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/oies-4263743,Oies,"Thies, Sénégal",45000.0
https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquariums-4258053,Poissons aquariums,"Dakar Plateau, Dakar, Sénégal",7500.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-4254477,Chaton,"Ouest Foire, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/paon-4250701,Paon,"Yoff, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruche-4236158,Perruche,"Point E, Dakar, Sénégal",30000.0
https://sn.coinafrique.com/annonce/autres-animaux/paon-4226444,Paon,"Touba, Sénégal",400.0
https://sn.coinafrique.com/annonce/autres-animaux/poussins-bleus-hollandais-4223952,Poussins bleus hollandais,"Mbao, Dakar, Sénégal",1500.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-himalayen-4215680,Chaton Siamois Himalayen,"Fann, Dakar, Sénégal",275000.0
https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-4213007,Poissons aquarium,"Dakar Plateau, Dakar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/cailles-4208226,Cailles,"Touba, Sénégal",7000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4196106,Boeuf,"Bambey, Sénégal",600000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruches-4194617,Perruches,"Hann Bel-Air, Dakar, Sénégal",30000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4185842,Perroquet,"Dakar, Sénégal",35000.0
https://sn.coinafrique.com/annonce/autres-animaux/couple-de-perruches-4180902,Couple de perruches,"Thies, Sénégal",14900.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-4180282,Chaton siamois,"Sacré-Coeur, Dakar, Sénégal",240000.0
https://sn.coinafrique.com/annonce/autres-animaux/dinde-4170236,Dinde,"Touba, Sénégal",45000.0
https://sn.coinafrique.com/annonce/autres-animaux/dindes-4169875,Dindes,"Parcelle Assainies, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/dindes-4169870,Dindes,"Parcelle Assainies, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/hamster-dore-4169247,Hamster doré,"Patte d'oie, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4141464,Perroquet,"Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/canard-colvert-4141195,Canard colvert,"Almadies 2, Dakar, Sénégal",32500.0
https://sn.coinafrique.com/annonce/autres-animaux/chatte-persane-himalayenne-4140736,Chatte persane himalayenne,"Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/autres-animaux/oies-4119270,Oies,"Thies, Sénégal",35000.0
https://sn.coinafrique.com/annonce/autres-animaux/hamster-doree-4110101,Hamster dorée,"Sacré-Coeur, Dakar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/chevre-sahelienne-4103018,Chèvre sahelienne,"Mbour, Sénégal",180000.0
https://sn.coinafrique.com/annonce/autres-animaux/chats-siamois-himalayen-4102440,Chats siamois himalayen,"Thies, Sénégal",300000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-4102298,Chaton angora,"Fann, Dakar, Sénégal",180000.0
https://sn.coinafrique.com/annonce/autres-animaux/cheval-4092862,Cheval,"Ouakam, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-4090572,Bœuf,"Bambey, Sénégal",600000.0
https://sn.coinafrique.com/annonce/autres-animaux/oies-4064457,Oies,"Niaga, Sénégal",65000.0
https://sn.coinafrique.com/annonce/autres-animaux/dinde-4060300,Dinde,"Dakar, Sénégal",50000.0
https://sn.coinafrique.com/annonce/autres-animaux/canards-4056116,Canards,"Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/dindons-4056115,Dindons,"Dakar, Sénégal",175000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4049517,Perruches ondulées,"Hann Bel-Air, Dakar, Sénégal",7000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4047285,Boeuf,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquets-5125396,Perroquets,"Thies, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-5103176,Perruches ondulées,"Point E, Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-5096028,Chaton,"Dakar Plateau, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-5092278,Chaton Siamois,"Dakar Plateau, Dakar, Sénégal",235000.0
https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-5068623,Poissons Aquarium,"Dakar, Sénégal",8500.0
https://sn.coinafrique.com/annonce/autres-animaux/tortues-terrestres-5066823,Tortues terrestres,"Ouest Foire, Dakar, Sénégal",35000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5054269,Bœuf,"Mbao, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5054268,Bœuf,"Mbao, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-5050095,Chat Persan,"Dakar Plateau, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-5042261,Bœufs,"Keur Massar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/mondain-5041931,Mondain,"Guediawaye, Dakar, Sénégal",140000.0
https://sn.coinafrique.com/annonce/autres-animaux/himalayen-5041105,Himalayen,"Dakar Plateau, Dakar, Sénégal",265000.0
https://sn.coinafrique.com/annonce/autres-animaux/persan-pure-race-5041103,persan pure race,"Dakar Plateau, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/autres-animaux/british-et-scottish-pure-race-5041101,British et scottish pure race,"Dakar Plateau, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/dindes-5035473,Dindes,"Almadies 2, Dakar, Sénégal",25000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5022926,Bœuf,"Biscuiterie, Dakar, Sénégal",300000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-de-1-mois-5017864,Chaton de 1 mois,"Mariste, Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/caille-5001807,Caille,"Guediawaye, Dakar, Sénégal",1500.0
https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-5001804,Couple dinde,"Guediawaye, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-4997392,Chat Siamois,"Point E, Dakar, Sénégal",170000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4995019,Boeuf,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/tortue-4976748,Tortue,"Hann Bel-Air, Dakar, Sénégal",35000.0
https://sn.coinafrique.com/annonce/autres-animaux/bleus-4974963,Bleus,"Sicap Liberté, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4967605,Perroquet,"Sicap Liberté, Dakar, Sénégal",399000.0
https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4962446,Œufs de caille,"Mbour, Sénégal",4500.0
https://sn.coinafrique.com/annonce/autres-animaux/cailles-de-chair-4957482,Cailles de chair,"Thies, Sénégal",2500.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-4956743,Chaton,"Dakar, Sénégal",50000.0
https://sn.coinafrique.com/annonce/autres-animaux/pintade-noire-4942157,Pintade noire,"Hann Bel-Air, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-4928423,Chat,"Grand Dakar, Dakar, Sénégal",350000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-4922546,Chatons,"Mariste, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/poussins-de-canard-4917429,Poussins de canard,"Guediawaye, Dakar, Sénégal",2500.0
https://sn.coinafrique.com/annonce/autres-animaux/dinde-rouge-ardenne-4917420,Dinde rouge Ardenne,"Guediawaye, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquets-4903200,Perroquets,"Point E, Dakar, Sénégal",50000.0
https://sn.coinafrique.com/annonce/autres-animaux/poisson-aquarium-4898597,Poisson Aquarium,"Dakar Plateau, Dakar, Sénégal",8500.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-4895608,Bœufs,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-persans-chinchillas-purs-4888897,Chatons persans chinchillas purs,"Sicap Liberté, Dakar, Sénégal",550000.0
https://sn.coinafrique.com/annonce/autres-animaux/autruche-4885138,Autruche,"Almadies 2, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880858,Œufs de caille,"Thies, Sénégal",3000.0
https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4880849,Œufs de caille,"Thies, Sénégal",3000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-4878570,vache,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-4864739,Vache,"Gassane, Sénégal",350000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-hiamalayen-4864117,Chaton hiamalayen,"Dakar Plateau, Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/autres-animaux/siamois-4855435,Siamois,"Yoff, Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-race-goudali-4853741,Bœufs race Goudali,"Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-montbeliardes-4851931,Vache montbéliardes,"Pikine, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846061,Perruche ondulée,"Dieuppeul-Derklé, Dakar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846053,Perruche ondulée,"Dieuppeul-Derklé, Dakar, Sénégal",30000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-blanches-4846024,Perruches ondulées blanches,"Dieuppeul-Derklé, Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/persan-pure-race-4818301,Persan pure race,"Dakar Plateau, Dakar, Sénégal",500000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-persan-pure-race-4808981,Chatons Persan pure race,"Dakar Plateau, Dakar, Sénégal",430000.0
https://sn.coinafrique.com/annonce/autres-animaux/scottish-fold-et-scottish-straight-de-race-pure-4808971,Scottish fold et scottish straight de race pure,"Dakar Plateau, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/foin-4807500,Foin,"Keur Massar, Sénégal",4600.0
https://sn.coinafrique.com/annonce/autres-animaux/paon-4804686,Paon,"Yoff, Dakar, Sénégal",140000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-scotish-4803206,Chat scotish,"Dakar Plateau, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/poussin-dinde-rouge-4794677,Poussin dinde rouge,"Dakar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/cochin-fauve-4794473,Cochin Fauve,"Dakar, Sénégal",17500.0
https://sn.coinafrique.com/annonce/autres-animaux/poussin-cochin-disponible-4794466,Poussin Cochin disponible,"Dakar, Sénégal",17500.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-4785131,Chat persan,"Dakar Plateau, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-laitiere-montbeliarde-4765247,Vache laitière Montbéliarde,"Guediawaye, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-4755374,Chaton Scottish,"Dakar Plateau, Dakar, Sénégal",450000.0
https://sn.coinafrique.com/annonce/autres-animaux/vaches-montbeliarde-4753936,Vaches Montbéliarde,"Pikine, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-montbeliard-et-holstein-4753935,Vache Montbéliard et Holstein,"Rufisque, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-montbeliard-holstein-4753933,Vache  Montbéliard Holstein,"Pikine, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4752043,Boeuf,"Kaolack, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/3-chatons-4751663,3 chatons,"Mariste, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/paon-bleu-4686441,Paon bleu,"Rufisque, Sénégal",250000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-inseparable-4724298,Perroquet inséparable,"Point E, Dakar, Sénégal",60000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-4723220,Chat Siamois,"Almadies, Dakar, Sénégal",300000.0
https://sn.coinafrique.com/annonce/autres-animaux/hamster-4723216,Hamster,"Almadies, Dakar, Sénégal",5000.0
https://sn.coinafrique.com/annonce/autres-animaux/cailles-4701407,Cailles,"Touba, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perruche-4701230,Perruche,"Mamelles, Dakar, Sénégal",20000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-4689687,Chaton,"Ngor, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-4679890,Bœufs,"Parcelle Assainies, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/paire-de-perruches-ondulees-4679396,Paire de perruches ondulées,"Mamelles, Dakar, Sénégal",40000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-brune-4664799,Vache brune,"Mbour, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-4651939,Chatons,"Mariste, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/couple-perroquet-roseicollis-4651651,Couple perroquet  Roseicollis,"Point E, Dakar, Sénégal",60000.0
https://sn.coinafrique.com/annonce/autres-animaux/canard-colvert-4650420,Canard Colvert,"Mariste, Dakar, Sénégal",25000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-4646165,Chatons,"Point E, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-himalayen-4642742,Chaton Himalayen,"Dakar Plateau, Dakar, Sénégal",270000.0
https://sn.coinafrique.com/annonce/autres-animaux/cage-avec-3-oiseaux-4640165,Cage avec 3  oiseaux,"Dakar, Sénégal",60000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-hymalayen-persan-4639205,Chaton Hymalayen Persan,"Dakar Plateau, Dakar, Sénégal",270000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-brittish-shorthair-4629619,Chat Brittish Shorthair,"Dakar Plateau, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-4623023,Chat Persan Chinchilla,"Dakar Plateau, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/autres-animaux/canard-de-barbarie-5769889,Canard de barbarie,"Diamniadio, Sénégal",12000.0
https://sn.coinafrique.com/annonce/autres-animaux/taureau-300-kg-5737439,Taureau 300 kg,"Matam, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-5716215,Oiseaux exotiques,"Mbao, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/scottish-fold-5673757,Scottish Fold,"Point E, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-5673754,Chaton,"Point E, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-5673747,Chaton Persan,"Point E, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/british-long-hair-blue-5673744,British Long Hair Blue,"Point E, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-5673743,Chaton,"Point E, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/auqarium-110-litre-et-couple-de-tortue-5672207,Auqarium 110 litre et couple de tortue,"Dakar Plateau, Dakar, Sénégal",50000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-5671561,Chatons,"Almadies 2, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquets-rose-gorge-5668046,Perroquets rose gorge,"Point E, Dakar, Sénégal",40000.0
https://sn.coinafrique.com/annonce/autres-animaux/taureau-5634272,Taureau,"Fatick, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5632019,Bœuf,"Bambey, Sénégal",650.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5632012,Bœuf,"Bambey, Sénégal",725.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-5587581,Vache,"Patte d'oie, Dakar, Sénégal",350000.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-5577776,Bœufs,"Pikine, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/uf-a-couver-5570463,Œuf à couver,"Sicap foire, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquets-perruches-ondulees-5560070,Perroquets perruches ondulées,"Point E, Dakar, Sénégal",25000.0
https://sn.coinafrique.com/annonce/autres-animaux/pintades-5547215,Pintades,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/grand-bouc-hijazi-5547149,Grand Bouc Hijazi,"Saint Louis, Sénégal",1200.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-5543922,Chat Persan chinchilla,"Sicap Liberté, Dakar, Sénégal",170000.0
https://sn.coinafrique.com/annonce/autres-animaux/taureau-metis-dinsemination-5543760,Taureau métis d'insémination,"Fatick, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/taureau-metis-5538746,Taureau métis,"Fatick, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/angora-turc-chat-5536029,Angora turc-chat,"Sicap Liberté, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/calopsite-elegante-5530646,Calopsite élégante,"Point E, Dakar, Sénégal",75000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-chartreux-5523792,Chaton Chartreux,"Ouest Foire, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-5520138,Oies toulouse,"Fass, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/cailles-et-ufs-de-caille-5514762,Cailles et œufs de caille,"Guediawaye, Dakar, Sénégal",3000.0
https://sn.coinafrique.com/annonce/autres-animaux/chats-5512934,Chats,"Almadies, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-5512930,Chat  siamois,"Almadies, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/paon-5506967,Paon,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-5504764,Chaton,"Mariste, Dakar, Sénégal",35000.0
https://sn.coinafrique.com/annonce/autres-animaux/oie-5499869,Oie,"Dakar, Sénégal",40000.0
https://sn.coinafrique.com/annonce/autres-animaux/lapin-nain-5493761,Lapin nain,"Dieuppeul-Derklé, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-5485800,Chat siamois,"Almadies, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-ragdoll-5482181,Chaton Ragdoll,"Dakar Plateau, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5480837,Boeuf,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5480832,Boeuf,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/vache-5479568,Vache,"Rufisque, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-5473342,Chaton Scottish,"Dakar Plateau, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-5473339,Chaton persan,"Dakar Plateau, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquets-5462432,Perroquets,"Point E, Dakar, Sénégal",60000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5454263,Bœuf,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-5452011,Bœufs,"Bambey, Sénégal",550.0
https://sn.coinafrique.com/annonce/autres-animaux/bufs-5452005,Bœufs,"Bambey, Sénégal",650.0
https://sn.coinafrique.com/annonce/autres-animaux/poulet-et-dinde-5441026,Poulet et dinde,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/buf-5437295,Bœuf,"Bambey, Sénégal",650.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-5435961,Chat Siamois,"HLM, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/autres-animaux/taureau-5427578,Taureau,"Bambey, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-5426216,Chatons,"Dakar Plateau, Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/autres-animaux/tortue-terrestre-sulcata-5422356,Tortue terrestre sulcata,"Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/hamster-5422322,Hamster,"Dakar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/taureaux-5419672,Taureaux,"Bambey, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/dindons-et-dindes-5374129,Dindons et dindes,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/poisson-aquarium-5370855,Poisson Aquarium,"Dakar, Sénégal",7500.0
https://sn.coinafrique.com/annonce/autres-animaux/veau-5363603,Veau,"Sicap Liberté, Dakar, Sénégal",645000.0
https://sn.coinafrique.com/annonce/autres-animaux/dinde-5350940,Dinde,"Thies, Sénégal",30000.0
https://sn.coinafrique.com/annonce/autres-animaux/bouc-5350345,Bouc,"Keur Massar, Sénégal",80000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-5344588,Chaton,"Dakar Plateau, Dakar, Sénégal",350000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-turc-5341379,Chaton Angora turc,"Point E, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-5330509,Chatons,"Dakar Plateau, Dakar, Sénégal",200000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-rose-gorge-5329928,Perroquet Rose Gorge,"Point E, Dakar, Sénégal",50000.0
https://sn.coinafrique.com/annonce/autres-animaux/cailles-5321576,Cailles,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5317378,Boeuf,"Bambey, Sénégal",350000.0
https://sn.coinafrique.com/annonce/autres-animaux/chevre-race-ndama-5315130,Chèvre race ndama,"Rufisque, Sénégal",350000.0
https://sn.coinafrique.com/annonce/autres-animaux/vaches-5308237,Vaches,"Bambey, Sénégal",325.0
https://sn.coinafrique.com/annonce/autres-animaux/canards-5300877,Canards,"Hann Bel-Air, Dakar, Sénégal",7000.0
https://sn.coinafrique.com/annonce/autres-animaux/cheval-5300026,Cheval,"Ouakam, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-5297087,Chat Persan,"Point E, Dakar, Sénégal",450000.0
https://sn.coinafrique.com/annonce/autres-animaux/couple-pintades-adultes-5295025,Couple pintades adultes,"Sicap foire, Dakar, Sénégal",35000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-5278827,Chaton,"Fann, Dakar, Sénégal",375000.0
https://sn.coinafrique.com/annonce/autres-animaux/chatons-siamois-5275205,Chatons Siamois,"Ngor, Dakar, Sénégal",150000.0
https://sn.coinafrique.com/annonce/autres-animaux/vaches-montbeliarde-5262041,Vaches Montbéliarde,"Bambey, Sénégal",900.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquets-5237101,Perroquets,"Point E, Dakar, Sénégal",60000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-5234859,Chaton Scottish,"Fann, Dakar, Sénégal",500000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5231174,Boeuf,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-5214349,Perroquet,"Point E, Dakar, Sénégal",60000.0
https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-5213818,Chaton Angora,"Sacré-Coeur, Dakar, Sénégal",210000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5205943,Boeuf,"Niaga, Sénégal",550.0
https://sn.coinafrique.com/annonce/autres-animaux/hamster-5189132,Hamster,"Almadies 2, Dakar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/canards-males-et-femelles-5185900,Canards mâles et femelles,"Thies, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/caille-5182728,Caille,"Keur Massar, Sénégal",15000.0
https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5179428,Boeuf,"Niaga, Sénégal",100000.0
https://sn.coinafrique.com/annonce/autres-animaux/perroquet-perruches-ondulees-5138284,Perroquet perruches ondulées,"Point E, Dakar, Sénégal",20000.0
